File Name,Job Description,label
335560329_566000852164552_5048544590115148709_n.webp,"OPEN RECRUITMENT

Al Fityan Boarding School Bogor

~ Guru Kelas (Akhwat)
- Pendamping Kelas (Akhwat)
- Staf TU (Akhwat)

UNIT SDI
- Guru Kelas (Ikhwan/akhwat)

~ PJ Perpus (Ikhwan/akhwat)

- Guru Mapel B. Inggris (Akhwat)

~ Guru BK (Akhwat)

= Guru Al Qur’an (Ikhwan/akhwat)

INIT SME

~ Guru Diniyah (Ikhwan/Akhwat)

- Guru BK (Ikhwan)
- Guru B. Arab (Ikhwan)

~ Musyrif/Musyrifah

= Guru Al Qur’an (Ikhwan/akhwat)

Informasi Pendaftaran, Persyaratan, & Kualifikasi
setiap formasi selengkapnya dapat diakses melalui:

Cw bit.ly/RekrutmenABSB

|. Usia maksimal 30 tahun

. Pendidikan sesuai posisi yang dilamar

3. Tidak Merokok

. Siap beradaptasi dengan kultur dan peraturan
yang berlaku di yayasan

1. Surat Lamaran
2. Daftar riwayat hidup (CV)

3, Fotokopi KTP dan KK

4, Fotokopi ljazah dan Transkrip Nitai

5, Pas foto ukuran 4x6

6, Fotokopi Surat keterangan Bekerja (jika ada)
7. Surat Keterangan Catatan Kepolisian (SKCK)

1, Gafi Pokok (akan naik setiap tahun)
2. Makan siang pada hari kerja

3. Layanan Kesehatan (Klinik dan BPIS)
4,

5,

|. Layanan BPIS Ketenagakerjaan
3. Penghargaan Akhir Masa Kerja

6. Training Guru Berkelanjutan

7. Tunjangan Hari Raya

8, Reward Guru dan Pegawai Berprestasi

® Contact Person

0812 9488 6064

Ee
",Non-bias
335601396_6435905829753084_1821355542917615982_n.webp,"WE’RE

® anekakakao.com

Sales B to B area Jabodetabek

DESKRIPSI PEKERJAAN
Memasarkan produk cocoa powder untuk UMKM Wilayah Jabodetabek.

KUALIFIKASI
« Laki-laki, usia maks. 35 tahun
« Pendidikan min. SMA/SMK
« Berpengalaman di sales B to B min. 2 tahun
e Menguasai wilayah Jabodetabek
e Memiliki SIM C
¢ Memiliki kendaraan sendiri

recruitment@anekakakao.com
",bias
335688720_3307094026271526_2715376711108583920_n.jpg,"C NAc
JAG
PROFILE
ANALYSIS
CENTER

Translator

<

KUALIFIKASI :

Pria / Wanita

Berusia maksimal 45 Tahun

Pendidikan Min D3 semua jurusan

Berpengalaman minimal 1 tahun di bidang yang sama
Mampu berbahasa Mandarin baik lisan maupun tulisan
Mampu berbahasa Indonesia dan Inggris

Dapat mempelajari sesuatu hal yang baru

Dapat berkomunikasi dengan baik

Penempatan di Cianjur

Salary Negotiable

SEND YOUR CV TO:

Contact us
a 0812 1477 3830 recruitbandung@pac-consultant.com
‘in| PAC Consultant Subject : Name & Position
",bias
335555425_1152648385309622_3733885421151901941_n.jpg,"eg

gyny

a,

Lowongan Kerja

linktr.ee/kerrymyr

Lolita (088215498572) _
—
",Non-bias
335396246_5646830408755261_8027803075246046233_n.jpg,"WE ARE

HIRING ¢,

“KITCHEN CREW”

Pria / Wanita, Usia maksimal 35 tahun
Min. Pendidikan SMA / SMK
Diutamakan SMK Tataboga
Berdomisili Bandung

Dapat bekerja dalam tim

Dapat bekerja di bawah tekanan,
Cekatan, Inisiatif dan Bertanggung
Jawab

Bersedia kerja shift

Kirim CV ke email

dapoermilacal6@gmail.com

",bias
335530171_2296690877206342_4461786554308729180_n.jpg,"INTERN RESEARCH &
DEVELOPMENT
FILMING GEARS ASTA

LEAF IMAGE

USIA! 16 - 30 TAHUN
LOKASI | JL. MALEER I, MALEER, KOTA BANDUNG

- MERISET, MERANCANG DAN MEMBUAT ALAT
SHOOTING ASTA RENT

- MENGEMBANGKAN ALAT SHOOTING YANG SUDAH
ADA DENGAN TUJUAN PENGEFISIENAN PEMAKAIAN
PERPINDAHAN ALAT DARI SATU SET KE SET LAIN

+ MENDATA DAN MENGELOMPOKKAN ALAT

LAMAR SEKARANG
JOOB.ASIA/JOB/2LXP1

© +62-821-1371-2967
",Non-bias
336399097_730518091899961_3598274415082130186_n.jpg,"Se #LOWONGANKERJA

POKPHA

PT Charoen Pokphand
Indonesia Tbk

Posisi yang tersedia :

Lowongan Admin Farm
Lowongan Admin Sales

m=! 6

Qualification :
Mahir mengoperasikan Microsoft Office

Info Selengkapnya & Cara Melamar baca di:
www.gotokerja.com =

‘aad | @clickinaja @gotokerja ©) @gotokerjacom
@lowongankerjadaninformasi @gotokerjacom

",bias
335562282_930126591458959_7035050527020054548_n (1).webp,"J

NOW HIRING SEMUSIM

COFFEE

Requirements:

Full time/ Part time -
Male/ Female max. 27 y.o +
Able to work asa team +
Good attitude +

Domicile Depok +

Let's Join our team,
email your cv to:

semusim.coffeeshop@gmail.com

Subject:
Name_Fulltime/Parttime_Position

",Non-bias
335406727_197873702929624_6622554940533226457_n.jpg,"WE ARE HIRING!

ADMIN ONLINE SHOP”
&

OFFLINE SHOP FULLTIM

KUALIFIKASI +

* Wanita max 27th

* Berpenampilan menarik

+ Hari kerja : Senin - Sabtu

+ Jam kerja : 9 pagi - 5 sore

* Pengalaman marketplace & medsos

+ Lokasi Semarang Utara (Pondok Indraprasta)
* Gaji + comission

SEND yOuR Cv TO:

+ e-mail : innerbeautygrosir@gmail.com
subject CV (nama anda)
* WA : 0877- 3159 - 5717

",bias
333599981_732175991944846_5206062647512438690_n (26).jpg,"INTERNSHIP TIME

oo, :
Bea | oToriTAs 4a ASEAN
L, JASA & INDONESIA

da) KEUANGAN <

2023

Magang di OJK

Otoritas Jasa Keuangan (OJK) membuka kesempatan
Program Praktek Kerja Lapangan (PKL) atau Magang bagi
Mahasiswa dan Pelajar yang berprestasi

",Non-bias
335619853_969943704388441_3232955155989383379_n.webp,"WE ARE HIRING

Host Live Chat
Boeke :

Ca Gaji & bonus mingguan +)
Ce up to 80K-12JT permin nas)
erja kapan & dim

Punya hp + kuota + niat :)

WHATSAPP : 0882-8920-8856 (LAURA)
INSTAGRAM : AGENCY_CERI

@agency_ceri
",bias
335927383_750732376573304_7455790881638622991_n.jpg,"we’re hiring

Developer

Kualifikasi

> Minimal SMK Teknik Komputer & Informatika

»Pengalaman min | th dalam HTML, CSS, Javascript, peer .
Rea Re prosarica eae Mts) ”  Deskripsi Pekerjaan:

> Pemahaman dasar tentang platform >) Maintenancs & optimasi website
pra-pemrosesan CSS sisi server, seperti LESS } Manyeimbangkan Desain Fungsioral & Estetica

»Pemahaman dasar tentang penanganan permintaan > Berkolaborasi dengan tim Marketing untulc
asinkron,pembaruan sebagian halaman, dan Ajax pengembangan user experience

}Pemahaman dasar Database, SQL b ecgen bergen tis uum einnetcs:

user experience A/B untuk mengevaluasi
i Rennes ean dengan demain rome ae perubahan desain dan mengusulkan lebih
» Familiar dengan SEO (implementasi & analisis) Leva clipericee

> Integrasikan antar platform penunjang

hrd.tzuyuskin
",bias
335534509_755322659576690_2641445873203143871_n (1).webp,"Hanif_Alim

6 SITUS
FREELANCE

UNTUK SIDE HUSTLE

eS

ie)
",Non-bias
335534139_629946892303649_599278688105790825_n.webp,"SUMN sss.
WE ARE

NS ADMIN INTERNSHIP

Kualifikasi
+ Perempuan

* Usia maks 25 Tahun dan Belum menikah

* Pendidikan minimal lulusan $-1 (Jurusan
Akuntansi, Manajemen, dan Ekonomi
Pembangunan )

IPK min 3,00 untuk lulusan PTN dan 3,25 untuk

lulusan prs
+ Berpenampilan Menarik dan bertanggung
jewab Periods Pendaftaran:

+ Memiliki attitude & Skill komunikasi yang baik 15 Maret 2023 ~ 30 Maret 2023
* Mampu mengoperasikan komputer dan _—_—_———es
mengolah data APPLY NOW.

SEND YOUR CV TO OUR EMAIL | APPLY NOW

operasionalkanwil8@gmail.com

‘Gedung PT Jamtrineo Kani Banjarmasin

Sta van'kin 30-2108 Bonarman © jomsinas torte

Pacey lh
",bias
335564989_227141176352349_3200643312689451560_n.jpg,"SIN
HARIRGI ORAI ID

",Non-bias
335618293_236197515531494_4771297106633105385_n (1).webp,"DIBUTUHKAN
SEGERA

",Non-bias
336095041_873554657050260_7789249331921473098_n.jpg,"KONIMEX”

Penata Administrasi
(Uji Klinik)
Bertanggung jawab terhadap pelaksanaan
kegiatan administrasi uji klinik

PERSYARATAN:

¢ Wanita, usia maks. 30 tahun

e Lulusan SMA/ SMK Segala Jurusan
¢ Rata-rata nilai rapot kelas 2 min. 7
¢ Sehat secara jasmani dan rohani

¢ Berdomisili di Semarang

¢ Penempatan di Semarang

LINK PENDAFTARAN: INFORMASI LEBIH LANJUT:
www.konimex.com/content/career 08112659267
",bias
334865691_890252828748957_4090308323517901309_n.webp,"Kualifikasi :
¢ SMK/Sederajat.
e Min.1 tahun pengalaman / Fresh graduate.
« Mahir mengoperasikan Excel dan Google Sheet dengan baik .
¢ Detail Oriented, Fast Learner, Inisiatif dan Proaktif.
e Dapat berkomunikasi dengan baik, good analytical thinking dan problem solving.
e Mampu beradaptasi dilingkungan kerja yang cepat baik secara tim dan individual.
e Bersedia ditempatkan di Tangerang Selatan.

Deskripsi Pekerjaan :

e Bertanggung jawab mengolah data dari berbagai sumber ke beberapa format Excel
dan Google Sheet.

e¢ Mampu mendesign dan mengimplementasi database.

¢ Membuat laporan data dengan visualisasi yang sesuai untuk mengakomodir informasi
yang dibutuhkan pihak internal dan eksternal.

¢ Aktif dalam memberikan rekomendasi dan temuan baru berdasarkan
analisa data.

Mad Bagel - Kama Samboga Group Mad Bagel @madbagel www.madbagel.net
",bias
335719074_777877460005154_851112248432006092_n (1).webp,"(% kitalulus bukaJOBS.com

\,
Aerofood ACS

INDONESIA GROUP

LOWONGAN PT AEROFOOD INDONESIA

SEBAGAI:
-Waiter/Waiterss
-Admin Operasional

(Lulusan min. SMA / SMK / D3)

Loker Selengkapnya Bukajobs.com x Kitalulus
",Non-bias
335527401_591413232628925_5316349595645543113_n (1).webp,"LL
bila
FRING

MARKETING STAFF

a
ALLAGI
",Non-bias
334320750_1383219142435690_673506363343010280_n.webp,"i

II TMT ALAN

Lokasi:

Kantor Kecamatan Cakung.
Jalan Raya Bekasi Km. 23 RT.01 RW. 02, Jakarta Timur

Persyaratan :

Pria/Wanita Warga Negara Indonesia

Pendidikan min. SMA atau sederajat

Berusia maks. 40 tahun

Memiliki SIM C, STNK, dan pajak motor dalam keadaan
aktif (Min. 3 bulan dari tanggal pendaftaran)

Memiliki motor pribadi, kondisi motor dalam standar
pabrik dan tahun produksi diatas tahun 2012
(Diutamakan MATIC/BEBEK)

Menguasai gawai (smartphone) android dengan spesifikasi
RAM 3 GB dan sistem operasi terbaru (Min. Android 6.0+)
Mampu membaca peta atau maps

Sudah divaksin (Min. Tahap 2)

Penempatan: Keuntungan :
AREA + Insentif
JABODETABEK + BPJS Kesehatan

+ BPJS Ketenagakerjaan

Registrasi: bit.ly/Regis-AnterajaxCakung

“
",bias
333599981_732175991944846_5206062647512438690_n (43).webp,"& paxel

Paketma Senari Sampsi

DAILY WORKER
TANGERANG

JOB DESC:

- Pick Up barang dan Mengantarkan barang
sesuai alamat

- Sorting barang yang akan dikirim

- Berperan aktif memberi informasi serta mampu
mendengarkan kebutuhan customer

PERSYARATAN :

- Pria/Wanita usia maksimal 37 tahun

- Mempunyai HP android minimal RAM 2 GB
- Mempunyai sepeda motor dan SIM C

- Sehat jasmani dan rohani
- Suka bertemu dengan orang baru

PENDAFTARAN :
bit.ly/joinkurirpaxeltgr

DAFTAR DAN ISI LINK DI ATAS YA!

",bias
335572752_740382357668117_6476192682925792639_n.webp,"@ GC Lowonean KERJA

Untuk penempatan di Tangerang Selatan, BSD

ASSISTEN DAPUR RESTO

e Usia 18 - 25th, pengalaman masak
(simpel)

e Jujur, disiplin, bersih

e Mau belajar & berusaha

¢ Upah gaji + uang makan

e Mempunyai pengalaman dapur
akan diutamakan

hanya menerima lamaran via Whatsapp

WA : 083153780529
",Non-bias
335665899_128858449956492_7910037477708869654_n (1).webp,"WEAREHIRING

~7 HR REPRESENTATIVE COORDINATOR SITE

~ Kualifikasi :

* Pria, maksimal umur 32 Tahun

* Pendidikan minimal $1 Semua Jurusan
. Pernah bekerja sebagai HR Generalis / Recruitment / Mobile minimal 1 Tahun & pernah bekerja di
Site Tambang

""= Menyukai pekerjaan lapangan dan dapat berkoordinasi dengan baik bersama klien juga karyawan
/ * Mahir mengoperasikan Ms. Office ( Word, Excel, PowerPoint ), aktif Berbahasa Inggris

* Dapat Menciptakan lingkungan kerja yang kondusif dalam menghadapi permasalahan yang terjadi
dan dapat memberikan solusi untuk penyelesaian masalah

Memiliki keterampilan yang baik dalam komunikasi, bekerja sama dengan tim dan mitra

Sehat secara jasmani dan rohani.
Penempatan Batulicin (Kalimantan Selatan)

Silahkan kirim CV & Sertifikat Vaksin dengan subject
Nama - Coordinator Site - Domisili:
To: iko.maidiarko@imeconteknindo.com
Cc: recruitment@imeconteknindo.com

Ta) IMECONTEKNINDO
",bias
335631442_776696050484756_2829418565725188946_n (1).webp,"Wisata

LOWONGAN KERJA
PT KERETA API PARIWISATA (KAI WISATA)

GUEST RELATION OFFICER Lt 'Y LOUNGE

Kuallifikasi :

Laki-laki/Perempuan
Berusia maksimal 30 tahun
Pendidikan minimal sMa/SMK
Ramah dan memiliki empati tinggi
Batas akhir pendaftaran 16 Maret 2023

Kualifikasi lengkap & tata cara pendaftaran cek di: Madingloker.com

",bias
336007616_593630809310122_3368200518458356259_n.webp,"b «4 Putri Al Irsyad
— Al Islamiyyah Malang

~ Rekrutmen Pendidik
Posisi:
Guru Bahasa Inggris

Persyaratan:
1. Muslimah
2. Memiliki ijazah sesuai dengan bidangnya
3. Memiliki kemampuan Speaking & Listening
dengan baik
4. Memiliki interpersonal skill yang baik
5. Berdomisili di Malang
6. Mampu mengoperasikan Ms.Office
7. Mengikuti tahap seleksi & wawancara

Kirimkan lamaran & CV ke:
http://bit.ly/formlowongan_alirsyadmig—
tau ~

ai
SMP Putri Al Irsyad Al IsLamiyyah
JLArif Margono No.11 Klojen

A al lambat April 2023 (=)
",bias
336503624_174872578649584_6425599953742545655_n.webp,"CV SOMBER MAKMUR
BERJAYA

SALES MARKETING
KUALIFIKASI:

¢ Berpenampilan menarik

¢ Pria dan wanita

¢ Mahir berkomunikasi, aktif dan punya
skill dalam memasarkan produk

¢ Mampu_ bekerja dengan baik dan
memenuhi target yang diberikan

 Teliti, jujur, sopan, cekatan, pekerja
keras dan disiplin

¢ Siap bekerja dengan target

¢ Siap bekerja di bawah tekanan

¢ Mampu membangun hubungan yang
baik dengan pelanggan

¢ Memiliki kendaraan  sendiri untuk

kelilingan

85257513452
il : smakmurberjaya@gmail.com
mail : Nama_posisi yang dilamar)

WE ARE HIRING!

",bias
335603975_224656443426242_4618020421723608117_n.jpg,"BLOG.Com

AT eaco

LOWONGAN KERJA
PT Global Jet Express (J&T Cargo)

Posisi Kualifikasi

Info Selengkapnya di www.lokerblog.com

Lokerblog 4] Lokerblog

Cf) Lowongankerjaindonesiaupdate Jd Lokerterbaru
",Non-bias
336008154_3448583465468683_4383655094318715355_n.jpg,"m0

. Sales Staff 4

Vv
KUALIFIKASI :

e Pria

Berusia maks 40 tahun

Berpendidikan min SMK semua jurusan

Berpengalaman minimal 2 tahun sebagai Sales

Memiliki skill Interpersonal dan Komunikasi yang baik

Fast Learner, Teliti, Rajin, Ulet dan disiplin

Penempatan di Bandung

Salary Negotiable

SEND YOUR CV TO:

Contact us
\ 0812 1477 3830 recruitbandung@pac-consultant.com
‘in| PAC Consultant Subject : Name & Position
",bias
335572182_581587037234930_210471020612123861_n (1).webp,"rc WE'RE 5 4
> [HIRING

MECHANICAL
STATIC ENGINEER

<q SWIPE FOR MORE DETAILS “
",Non-bias
335431735_3130842697218826_9056482469898483489_n.jpg,"Kelengkapan berkas:

WE'RE HIRING!
PENYIAR PART TIME COWOK

| Remarc

= Cowok usia maksimal 25 tahun
* Mahasiswa atau $i/Sederajat
* Diutamakan berpengalaman di
y radio
fate

eV terbaru
urat lamaran kerja

Scan atau fotokop ljazah terakhir
oto terbaru

Rekaman sample suara (script next

slide)

kirim CV dan lamaran ke:
asikajogja@gmall.com

More Info
081578954954
",bias
335324885_1359978788116297_189634632696015292_n (1).jpg,"We are ~
HIRING:

‘Admin Resepsi °

JOBDESK

~Menerima panggilan telepon dan menghubungkan ke bagian terkait
Memberikan informasi melalui telepon jika seseorang bertanya tentang
produk atau jasa perusahaan

~ Mengatur pertemuan antara tamu dengan perusahaan

- Menerima dan meneliti informasi tamu yang datang berkunjung

~Mendengarkan keluhan tamu

- Mengelola arsip administrasi berkaitan dengan tamu yang keluar masuk
Menerima dan meneruskan surat masuk kepada pihak yang dituju

QUALIFICATION

{cPersmpuan si tina 21 han

2Penian inna aS

ee ees

4. Fasih berbahasa inggris atau bahasa asing lainnya baik lisan sy
eons dsP

$.cuiruiba yu dni tras ents

én dan arane

operasionaldsplawgroup@gmail.com

www.dsplawgroup.com
VISIT OUR WEBSITE

",bias
334856065_533113015535707_5046364871633989896_n (1).jpg,"i)
SUMNexx:.. @Z'DSurvey Gis

Testing Inspection

SUCOFINDO

LOWONGAN PEGAWAI BUMN
PT SUCOFINDO

BARU DIBUKA TANGGAL 14 MARET 2023

PERSYARATAN UMUM

BELUM MENIKAH, IPK MIN. 3.00, USIA MAKS. 30 TAHUN
WNI, TIDAK PERNAH DIBERHENTIKAN DENGAN TIDAK HORMAT
BERSEDIA DITEMPATKAN DI SELURUH WILAYAH PERUSAHAAN
HANYA KANDIDAT YANG MEMENUHI SYARAT YANG AKAN DIPANGGIL
TIDAK MEMPUNYAI HUBUNGAN KELUARGA DENGAN PEGAWAI PERUSAHAAN
PERSYARATAN LENGKAP, LOKASI & CARA MELAMAR BUKA LINK DI BAWAH
LOWONGAN KERJA INI TIDAK MEMUNGUT BIAYA APAPUN

SELENGKAPNYA: WWW.JOBSID.CO/15174 | FOLLOW TELEGRAM: HTTPS://T.ME/JOBSIDCO

",Non-bias
333599981_732175991944846_5206062647512438690_n (32).webp,"CISE HYBRID
EXPO 2023

Ul CISE EXPO”

Kickstart Your Career Today!

Zui» KarirLab
~J

Indah Prof. Dr. drg. Dr. H. Sandiaga Dr. Dra. Hj.lda_ Nadiem Anwar Tessa
Shafira Sandra Fikawati, Salahuddin Uno, — FauziyahM.Si_ = Makarim,B.A., Saraswati
MPH B.B.A., M.B.A. M.B.A.

‘enter Tenage Kerja RI lo-Faunder

SCFO at ariel ab

“dalam konfirmasi

-
W/PARAGONCORP — Danamon 2 tentne OTES Se 8 C7 Si

sn OM z SHEEEE @asmwa ro KORDOD RIBRI

Kea -~ GEG AT eos

SIG : we 8

its Berguruan Fingal) _) (Clit Winusaha) (Partner Tolokornuniiasl)
kompasiana Arty Dkatadata gS

METRETV  detikegu “Ame
oom Ex suarakarya.id jwikesa,

Pm eg eseas

> @omE

Telkomsel

@ sow ve. © |

(@) eee @ edeui (BD) acareerdevcentertt (@) caus acid () CDCUlcareer (©) ekarrob (@) torinap @) karirlab.co
",bias
335603975_224656443426242_4618020421723608117_n (1).jpg,"BLOG.Com

AT eaco

LOWONGAN KERJA
PT Global Jet Express (J&T Cargo)

Posisi Kualifikasi

Info Selengkapnya di www.lokerblog.com

Lokerblog 4] Lokerblog

Cf) Lowongankerjaindonesiaupdate Jd Lokerterbaru
",Non-bias
333212526_3046957828941267_6089424442777182616_n.jpg,"WALK IN INTERVIEW

JL. PANJANG JIWO NO:48-50, PANJANG
JIWO, KEC. TENGGILIS MEJOYO, KOTA SBY,
JAWA TIMUR 60299

~“ SUBMIT DISINI!

_
SUCCESS STORY
<a

\

https: //bit-.ly/WIISurabaya

BEWARE OF FRAUD
‘WE NEVER REQUEST ANY PAYMENT REGARDING OUR RECRUITMENT PROCESS

@ot.career @, 1
(© CEE oorcheecorictal MIM. PT Arta Boga Cemerlang
",Non-bias
335588635_582228013853112_3762795481283415452_n.webp,"JOB VACANCY

Gallery Prawirotaman Hotel is seeking best candidate
for following positions :

Internship/On the Job Trainee:
1. Front Office
2. Housekeeping
3. Engineering

Requirements:

1, Male/Female max. of 35 years old
Able to communicate in English

Student only

Period of 3 or 6 months trainee

Start from March/April 2023

Good performance & Well groomed

Preferably stay in Yogyakarta

NoaseN

‘Send your application no later than31 March 2023 to

hr@galleryprawirotamanhotel.com
with Subject: Name - Position - Phone Number
Only selected candidates will be contacted

0 PrawivotamanIl/ J Gentya No, 6398, Yogyakarta

@aterypravirotaman Gallery Prawirotaman Hotel
B winw galleryprawirotamannotl com

",Non-bias
335572189_529334649344611_6656377982531949910_n.jpg,"LOWONGAN KERJA TOM FERRICK’S

Marketing Konsinyasi

Kualifikasi:

Pria, usia 20-35 tahun

Pendidikan minimal SMA atau sederajat

Bersedia keliling luar kota, bekerja keras, jujur, dan disiplin

Diutamakan yang memiliki pengalaman menjual produk garmen atau
tekstil, atau pengalaman sales di bidang lain.

Mampu menjual produk kemeja, kaos, dan beragam aksesoris pria ke toko-
toko ritel di berbagai kota di Indonesia berdasarkan pembagian wilayah

Benefit:

* Gaji bulanan & komisi di atas rata-rata
e Uang transport, kendaraan & supir keliling, dan lain-lain

Dokumen Yang Harus Disiapkan:

Surat lamaran kerja
Fotocopy ijazah

¢ Pas foto 4x6

e Surat referensi kerja (jika ada pengalaman) \=2=5/

e Surat keterangan sehat A 5
* Foto Copy SKCK yg dilegalisir ~ 00;
e Foto Copy KTP we ood

Kirimkan lamaran melalui email ke: (<) tomferricks.adm@gmail.com
",bias
336243005_520254483518197_1980049978411009949_n.webp,"WE ARE
HIRING

® Karyawan Sushi Murni

Food Market Nagoya Thamrin City Batam

FULL TIME

Persyaratan

e Wanita
e Usia max 35 Tahun
e Memiliki Jiwa Bekerja Keras

e Teliti, Jujur dan Bertanggungjawab dalam bekerja

e Bisa bekerja sama dalam Tim dan Individu

kirim lamaran/CV ke:

WA : 0877 - 5506 - 7616
",bias
335346445_608364637833108_934883629410582204_n.jpg,"DTECH-ENDINEERIND

CNC MACHINIST/OPERATOR

JUMAT 10 MARET 2023 PUKUL 08:30 WIB

DTECH-ENGINEERING membuka kesempatan untuk
bergabung sebagai Team CNC Machinist / Operator
dengan ketentuan sebagai berikut:

> Pria

© Suka tantangan dan adaptif

e Terbuka untuk semua jurusan

e Mampu mengoperasikan mesin CNC
» Penempatan di Salatiga

-OKASI INTERVIEW :
TC DTECH SMK NUSAPERSADA Jl. Karang

Balong, Kadipurwo, Bener, Kec. Tengaran,
Kab. Semarang, Jawa Tengah

SILAKAN DATANG LANGSUNG
DAN MEMBAWA BERKAS LAMARAN
",Non-bias
334985528_872084707192668_6681126786128704609_n (1).jpg,"Pri Welandari

A Boutique Resort & Spa

WE ARE HIRING!

Puri Wulandari A Boutique Resort & Spa is now opening opportunity
for high motivated person to join the team as:

1.Pastry (Daily Worker)
2. Cook (Daily Worker)
3.Gardeners (Daily Worker)

Genera! Requirement:
1, Minimum educational background SMA/SMK
2.Good Command in English
3. Minimum experience trainee 6 months
4.Good communication skills and able to work with a team,
5.Candidate must be highly motivated and flexible with positive spirit and
attitude
6.Good health, good appearance & pleasant personality
7.COVID-I9 fully vaccinated
8 Ready to join immediately
Please send your application & CV with recent photograph to
hrd@hotelpuriwulandari.com
Mr. Oka (+6281239809887)

Only short listed candidates will be contacted for an interview

Beouriwutandariubua @ wyncstaturhvetandaricor
",Non-bias
